Order ID,Start Latitude,Start Longitude,End Latitude,End Longitude,Generate Time,Description
2994,37.77883909469433,-122.45759408706591,37.78611210598929,-122.39430422887447,2022-07-18 20:53:14.249419,
2995,37.78333655343049,-122.40121306135701,37.76631662918577,-122.4222808862428,2022-07-18 20:53:14.998116,
2996,37.750534328599414,-122.4160358763492,37.78731030515305,-122.41472364194769,2022-07-18 20:53:14.395665,
2997,37.80045205539262,-122.40720615175961,37.72882835906439,-122.42049945674407,2022-07-18 20:53:14.788361,
2998,37.78275002322596,-122.41462873173444,37.79771839539126,-122.41287788972473,2022-07-18 20:53:14.333914,
2999,37.798647410242424,-122.40677037131354,37.79013547498248,-122.4098544864024,2022-07-18 20:53:14.277545,
3000,37.775046833462675,-122.44910613578345,37.78943381041165,-122.41849420815797,2022-07-18 20:53:14.020246,
3001,37.788814623078615,-122.4126259864536,37.77837999508779,-122.42685540472311,2022-07-18 20:53:14.878152,
3002,37.757287873868,-122.41133506024087,37.79195577021533,-122.42830044371635,2022-07-18 20:53:14.409688,
3003,37.793914960160066,-122.40650132792781,37.781075851832895,-122.40199355542137,2022-07-18 20:53:14.359586,
3004,37.719994661796925,-122.45692648373124,37.7138837495507,-122.45683531125297,2022-07-18 20:53:14.810011,
3005,37.76280921814259,-122.48259257301791,37.794359402683156,-122.4253524938788,2022-07-18 20:53:14.553287,
3006,37.80193785391794,-122.41681802779271,37.71910130306784,-122.46862680492687,2022-07-18 20:53:14.001976,
3007,37.77726714240321,-122.5077325289274,37.8002454672837,-122.42543214747545,2022-07-18 20:53:14.811423,
3008,37.800402020496186,-122.43316318585377,37.76860891317664,-122.42232989302414,2022-07-18 20:53:14.515248,
3009,37.773872434728105,-122.44615931620841,37.775171635858065,-122.4270120725499,2022-07-18 20:53:14.406872,
3010,37.791470704545475,-122.41551005289136,37.71997533160738,-122.42798895917777,2022-07-18 20:53:14.582054,
3011,37.78457887507926,-122.46997577211441,37.71427580205137,-122.458130398993,2022-07-18 20:53:14.015939,
3012,37.77469105432088,-122.40785246789282,37.79090170334037,-122.41258342325945,2022-07-18 20:53:14.552949,
3013,37.78830318918135,-122.45391684487157,37.790528385641586,-122.41729776676193,2022-07-18 20:53:14.058562,
3014,37.785664376321066,-122.42276236871477,37.75502184913024,-122.41122956331657,2022-07-18 20:53:14.821175,
3015,37.802298778876974,-122.40584500552589,37.76226659573393,-122.39765040953344,2022-07-18 20:53:14.111134,
3016,37.78703610282928,-122.41064352533363,37.75671554244651,-122.41374159186896,2022-07-18 20:53:14.250872,
3017,37.77407777512655,-122.48247707894956,37.71929044683993,-122.4336558934249,2022-07-18 20:53:14.037354,
3018,37.78050801595854,-122.41729806896097,37.79210412505812,-122.42585352852238,2022-07-18 20:53:14.614947,
3019,37.79602347599459,-122.4423583114308,37.79592011985288,-122.42954067802977,2022-07-18 20:53:14.603449,
3020,37.78157012734939,-122.42729815262308,37.71307903455696,-122.44118734129515,2022-07-18 20:53:14.704798,
3021,37.759713036154665,-122.41120318587186,37.77705790061516,-122.42775102994128,2022-07-18 20:53:14.939255,
3022,37.77587594290918,-122.47680519553356,37.7183894779473,-122.4377813849667,2022-07-18 20:53:14.757154,
3023,37.78468755339721,-122.41124175915196,37.79160665792715,-122.40894343068962,2022-07-18 20:53:14.359137,
3024,37.770974333610205,-122.4280699252378,37.712338997244736,-122.41268161906616,2022-07-18 20:53:14.684188,
3025,37.75984701831217,-122.45620255440365,37.788338729886256,-122.45220708117716,2022-07-18 20:53:14.961541,
3026,37.73653543825682,-122.40158861598096,37.76629722945633,-122.42932849983389,2022-07-18 20:53:14.576967,
3027,37.73827069359298,-122.42791741208738,37.78939277529672,-122.41297531546147,2022-07-18 20:53:14.937442,
3028,37.756026229427015,-122.50688418453224,37.73025579175014,-122.41121064423011,2022-07-18 20:53:14.294062,
3029,37.712077542159975,-122.38889611116527,37.73418510206952,-122.39652482440522,2022-07-18 20:53:14.866630,
3030,37.77655177044229,-122.44058422424536,37.787196518558964,-122.41921105855369,2022-07-18 20:53:14.257192,
3031,37.745006499152346,-122.49240250986335,37.71311946433801,-122.45195420463375,2022-07-18 20:53:14.011654,
3032,37.72300555063468,-122.45563002046438,37.78907478103145,-122.41462540089074,2022-07-18 20:53:14.232926,
3033,37.787248524006,-122.41644600861291,37.7251773125155,-122.42518288083022,2022-07-18 20:53:14.655040,
3034,37.75885404130611,-122.43201097058504,37.781236898892615,-122.41147074005633,2022-07-18 20:53:14.035461,
3035,37.75234421174602,-122.47013750931657,37.792595219013904,-122.411203937318,2022-07-18 20:53:14.880142,
3036,37.73796031898157,-122.43085309491428,37.792491507367885,-122.42314668043035,2022-07-18 20:53:14.058924,
3037,37.793483945274026,-122.40898553541182,37.786691884208125,-122.4191284562519,2022-07-18 20:53:14.515179,
3038,37.736682956978214,-122.42952047547422,37.77895956916773,-122.41774602646848,2022-07-18 20:53:14.403945,
3039,37.80281409060421,-122.42720496801364,37.760896379830626,-122.4292793305658,2022-07-18 20:53:14.523168,
3040,37.76256764590128,-122.50822778659055,37.75816360926263,-122.45906118051934,2022-07-18 20:53:14.214065,
3041,37.74722684425253,-122.43700643933252,37.79193523324487,-122.43356724451596,2022-07-18 20:53:14.817162,
3042,37.79350372133824,-122.43649966350146,37.77755461313081,-122.43937131467791,2022-07-18 20:53:14.626458,
3043,37.7636944131854,-122.45170742962308,37.78314669552741,-122.41306291766323,2022-07-18 20:53:14.910027,
3044,37.78653602573007,-122.41930750496579,37.77284516917269,-122.43076899115049,2022-07-18 20:53:14.841474,
3045,37.77887408547204,-122.46124779895929,37.77585845673571,-122.46870110465781,2022-07-18 20:53:14.941776,
3046,37.789251875731416,-122.41107609086497,37.76577605625867,-122.42302516420949,2022-07-18 20:53:14.461192,
3047,37.78384767062939,-122.4217360408229,37.77644016535767,-122.49136179193667,2022-07-18 20:53:14.894506,
3048,37.71027667940419,-122.42208877884865,37.78747037712872,-122.45195844785458,2022-07-18 20:53:14.466563,
3049,37.795514398061684,-122.40957338015724,37.80148471573988,-122.42896741831264,2022-07-18 20:53:14.400039,
3050,37.78445159535821,-122.41063320017004,37.793004442467435,-122.43782326166293,2022-07-18 20:53:14.221286,
3051,37.77780799146279,-122.43785165125936,37.78133504419146,-122.40907431334648,2022-07-18 20:53:14.885445,
3052,37.76076194915283,-122.4141502749222,37.76083329792214,-122.42528262590918,2022-07-18 20:53:14.374425,
3053,37.784579705142356,-122.41724332706511,37.79513596045662,-122.40984956922675,2022-07-18 20:53:14.858371,
3054,37.794242772713424,-122.41781896603561,37.78444028222423,-122.41444168041598,2022-07-18 20:53:14.574963,
3055,37.78219556873142,-122.41049642533828,37.79012796617746,-122.45121367624859,2022-07-18 20:53:14.285849,
3056,37.73750464739774,-122.42734077622818,37.78338435035781,-122.41244973135323,2022-07-18 20:53:14.638933,
3057,37.78420139324965,-122.45971238104832,37.79000633719112,-122.41029592135966,2022-07-18 20:53:14.014414,
3058,37.78516750368695,-122.41088358812637,37.78493425426337,-122.41167045736223,2022-07-18 20:53:14.357039,
3059,37.76507284581706,-122.45932357406598,37.77672685221156,-122.49786315854294,2022-07-18 20:53:14.311870,
3060,37.7756834431065,-122.42900574048333,37.79719298257955,-122.42080567413227,2022-07-18 20:53:14.790200,
3061,37.77439389930587,-122.44711042316828,37.712825387371566,-122.40792096242859,2022-07-18 20:53:14.457360,
3062,37.74996050377736,-122.42748843547085,37.76528672050214,-122.43328421676395,2022-07-18 20:53:14.440582,
3063,37.75181547474062,-122.41123039064269,37.78604530886671,-122.46876956973466,2022-07-18 20:53:14.730966,
3064,37.78444595913466,-122.41881655294628,37.78711450534509,-122.45034193323183,2022-07-18 20:53:14.511263,
3065,37.79200114444723,-122.41208315512503,37.79876129067421,-122.42843390004612,2022-07-18 20:53:14.091185,
3066,37.71615176344574,-122.40351228288944,37.78315971718258,-122.41005716203244,2022-07-18 20:53:14.495385,
3067,37.78422114040151,-122.41115378130272,37.798871525900125,-122.42939005343702,2022-07-18 20:53:14.113466,
3068,37.77782545691077,-122.50183966599914,37.80003356438714,-122.40707974244502,2022-07-18 20:53:14.770331,
3069,37.769920247742725,-122.42124804596772,37.78407736632756,-122.41502451020293,2022-07-18 20:53:14.610199,
3070,37.77951213259286,-122.44067227475361,37.72968379128597,-122.43683343400374,2022-07-18 20:53:14.545540,
3071,37.764197323315244,-122.46907953439094,37.784749033387556,-122.48041350071563,2022-07-18 20:53:14.219005,
3072,37.78257860229919,-122.3989440461322,37.75515180121334,-122.4110475479653,2022-07-18 20:53:14.021488,
3073,37.72714307532292,-122.38757145609107,37.75720092214802,-122.48272124405078,2022-07-18 20:53:14.728081,
3074,37.75848483766977,-122.42484243699126,37.783211431729015,-122.40157533686126,2022-07-18 20:53:14.054126,
3075,37.787060181622095,-122.41547826226818,37.78618844854063,-122.50182164727542,2022-07-18 20:53:14.367810,
3076,37.77713337952899,-122.48579908078626,37.77544970462753,-122.42915517081907,2022-07-18 20:53:14.630903,
3077,37.787066285682705,-122.44090039563893,37.753681724597854,-122.43937199467751,2022-07-18 20:53:14.569051,
3078,37.784068353578846,-122.41061029784635,37.78294110964386,-122.41517154321723,2022-07-18 20:53:14.007457,
3079,37.73566568617897,-122.37556841405463,37.79160883873026,-122.40850220490263,2022-07-18 20:53:14.385305,
3080,37.787657785291564,-122.41180645691409,37.763773891278056,-122.46080573432435,2022-07-18 20:53:14.428378,
3081,37.7552082273879,-122.47029773086197,37.7632905166661,-122.4684464578309,2022-07-18 20:53:14.145993,
3082,37.78618825697804,-122.42868074531009,37.799582488768,-122.43159201132464,2022-07-18 20:53:14.353728,
3083,37.78981474422883,-122.43240081863398,37.762619028391796,-122.39466363094934,2022-07-18 20:53:14.403802,
3084,37.78938361213896,-122.41992575165722,37.73646981223189,-122.44978949823111,2022-07-18 20:53:14.162474,
3085,37.78937685799441,-122.41728570017366,37.7853756124436,-122.46657751689712,2022-07-18 20:53:14.618256,
3086,37.75429258455454,-122.41303303568701,37.797179305592515,-122.4100729262064,2022-07-18 20:53:14.996854,
3087,37.7956445326912,-122.40564230802362,37.79088836384672,-122.42734482761414,2022-07-18 20:53:14.028893,
3088,37.77709387571866,-122.43887819996657,37.72838019725259,-122.42032386106774,2022-07-18 20:53:14.307807,
3089,37.76402029355709,-122.4758548696667,37.712646042936015,-122.46796795312785,2022-07-18 20:53:14.840940,
3090,37.72504397249212,-122.47936370453309,37.794056002333015,-122.40750895520655,2022-07-18 20:53:14.913068,
3091,37.79352744898279,-122.41328657416875,37.756983939473876,-122.46721273807968,2022-07-18 20:53:14.941880,
3092,37.79263329599041,-122.40548103663038,37.78299714658728,-122.41132051770116,2022-07-18 20:53:14.055639,
3093,37.73285253197377,-122.4141747285896,37.79434030446198,-122.40512814576905,2022-07-18 20:53:14.532354,
3094,37.773839458662216,-122.44642114300937,37.79472356610022,-122.41586518577061,2022-07-18 20:53:14.618050,
3095,37.71516532236169,-122.45879937257064,37.714859408103635,-122.43971697382791,2022-07-18 20:53:14.307276,
3096,37.78475459043053,-122.40867238198088,37.71619977906458,-122.40452528908787,2022-07-18 20:53:14.529150,
3097,37.80213735451546,-122.41487365065805,37.77598343360266,-122.4468002019558,2022-07-18 20:53:14.162135,
3098,37.74353764749344,-122.49883834644261,37.79727224724606,-122.41496425135493,2022-07-18 20:53:14.253630,
3099,37.756679411318466,-122.3975199745455,37.80328635962438,-122.44517460365736,2022-07-18 20:53:14.715043,
3100,37.800421268875326,-122.43179998878514,37.789472607940915,-122.41978730401284,2022-07-18 20:53:14.047005,
3101,37.71118625753205,-122.41465169988929,37.70994010487019,-122.4294738077474,2022-07-18 20:53:14.421291,
3102,37.79493222951065,-122.41843918166428,37.74756582452188,-122.43863787778818,2022-07-18 20:53:14.162415,
3103,37.8035726041821,-122.40971301271114,37.766648260031005,-122.42957582708507,2022-07-18 20:53:14.613592,
3104,37.77834512027171,-122.45651380467223,37.75330162424337,-122.40803205661997,2022-07-18 20:53:14.064423,
3105,37.78659147930776,-122.44130228573967,37.784141223177784,-122.4145729083229,2022-07-18 20:53:14.303855,
3106,37.804009591146865,-122.4056549725066,37.80180519663694,-122.42664030612112,2022-07-18 20:53:14.887688,
3107,37.75951190695357,-122.4074765323052,37.796953261969264,-122.42097155941927,2022-07-18 20:53:14.349255,
3108,37.78829600383819,-122.42185933380753,37.7505474734257,-122.41182164527348,2022-07-18 20:53:14.613075,
3109,37.792359050502796,-122.40656500546368,37.733670277677895,-122.42034197751339,2022-07-18 20:53:14.085761,
3110,37.75269088377518,-122.40663033770164,37.77526702678286,-122.44884531424492,2022-07-18 20:53:14.750669,
3111,37.71374543848968,-122.45628030880442,37.76176571045453,-122.4734653953041,2022-07-18 20:53:14.846380,
3112,37.752038695272674,-122.41116302534566,37.78629391829347,-122.48815352530266,2022-07-18 20:53:14.688128,
3113,37.714565883441864,-122.47745685193559,37.795777155606984,-122.42060959406514,2022-07-18 20:53:14.111690,
3114,37.789669489382916,-122.42868020720698,37.72338290170352,-122.40967567891182,2022-07-18 20:53:14.467000,
3115,37.78614331417861,-122.41035703479547,37.796799271810684,-122.4185921741147,2022-07-18 20:53:14.662496,
3116,37.77623791763294,-122.4666425384992,37.712300473154585,-122.40963027780569,2022-07-18 20:53:14.848027,
3117,37.78335215320031,-122.41709831164563,37.74578362167919,-122.4672959336651,2022-07-18 20:53:14.987495,
3118,37.73825858527356,-122.42259096265913,37.79072454807069,-122.40841208341537,2022-07-18 20:53:14.097558,
3119,37.760383386825175,-122.43602477585692,37.7795987454036,-122.42927540965196,2022-07-18 20:53:14.493046,
3120,37.783986326192384,-122.4177921788003,37.78486382239332,-122.41110527040698,2022-07-18 20:53:14.766088,
3121,37.76647694731531,-122.44611932166394,37.75569752753755,-122.431261753187,2022-07-18 20:53:14.948620,
3122,37.75228785021293,-122.40842973005128,37.72265571859446,-122.43161668218436,2022-07-18 20:53:14.849534,
3123,37.77895984047322,-122.49656078197359,37.784185880798425,-122.41432404197907,2022-07-18 20:53:14.743894,
3124,37.78727785379069,-122.43042648437115,37.747914281699785,-122.46686812247141,2022-07-18 20:53:14.164295,
3125,37.79300797637829,-122.40969928650996,37.7882218749459,-122.42524251940907,2022-07-18 20:53:14.085013,
3126,37.76663013407064,-122.45152512508753,37.75135814926891,-122.42498982335472,2022-07-18 20:53:14.499172,
3127,37.79945053982909,-122.40763224195953,37.80348461510739,-122.43730304130834,2022-07-18 20:53:14.577287,
3128,37.73446767509165,-122.40089252561822,37.79934913557868,-122.43127378879095,2022-07-18 20:53:14.762853,
3129,37.726764301346925,-122.46754187584015,37.783801305194395,-122.41268784963802,2022-07-18 20:53:14.969535,
3130,37.7199718254928,-122.42845295446438,37.797355225842175,-122.46861824288624,2022-07-18 20:53:14.926545,
3131,37.77484558337833,-122.4926027978594,37.74239741311789,-122.50300274917124,2022-07-18 20:53:14.830693,
3132,37.75976974116836,-122.48383078632496,37.768038736696454,-122.42100488899597,2022-07-18 20:53:14.746694,
3133,37.75481559259082,-122.41208130929274,37.75532349929877,-122.41376770328903,2022-07-18 20:53:14.878536,
3134,37.79866331864218,-122.40970830242564,37.7836943145719,-122.47478607072817,2022-07-18 20:53:14.643920,
3135,37.793480689479495,-122.4098913324586,37.776818157009565,-122.46848590149915,2022-07-18 20:53:14.894904,
3136,37.78202923277457,-122.42120035210583,37.71968414166078,-122.46781357450553,2022-07-18 20:53:14.437450,
3137,37.75228455432826,-122.43739468301499,37.79380843087179,-122.42496667926822,2022-07-18 20:53:14.311415,
3138,37.79212589196358,-122.42248279465664,37.77133969079384,-122.42784406038818,2022-07-18 20:53:14.695346,
3139,37.79414627134618,-122.41140542855712,37.75741934574653,-122.48380663277823,2022-07-18 20:53:14.711112,
3140,37.79033437725838,-122.40858634855078,37.738541096347014,-122.43069740159204,2022-07-18 20:53:14.860787,
3141,37.79419249875396,-122.41074576232413,37.75936452530715,-122.4075116329921,2022-07-18 20:53:14.899234,
3142,37.74607762222292,-122.4265475298862,37.80011165288614,-122.41520604505116,2022-07-18 20:53:14.373542,
3143,37.740755732941615,-122.49797857469217,37.763092013764975,-122.47552040173693,2022-07-18 20:53:14.102186,
3144,37.79894744721025,-122.41096678322621,37.788982955626004,-122.45408514532585,2022-07-18 20:53:14.760311,
3145,37.79621486328288,-122.43962508491086,37.78507774127989,-122.41474441737455,2022-07-18 20:53:14.219011,
3146,37.75110632648824,-122.42172499490113,37.791726872327274,-122.4084995525736,2022-07-18 20:53:14.987046,
3147,37.77458218353417,-122.4828025423443,37.71789991315505,-122.45277847958094,2022-07-18 20:53:14.214231,
3148,37.80303045298302,-122.43826377468993,37.78694211817336,-122.41321868498255,2022-07-18 20:53:14.576261,
3149,37.75206835573761,-122.41573232676323,37.78964579938634,-122.41724341551696,2022-07-18 20:53:14.149637,
3150,37.738760210982775,-122.3889864017022,37.7863119258414,-122.42393846042641,2022-07-18 20:53:14.442142,
3151,37.78389901139435,-122.41214600510843,37.78561950350836,-122.41608058731876,2022-07-18 20:53:14.739351,
3152,37.7449454269228,-122.4375583254975,37.76031817786725,-122.4813288002061,2022-07-18 20:53:14.041298,
3153,37.786281744758284,-122.41014531954465,37.78491955016864,-122.41203781027129,2022-07-18 20:53:14.580077,
3154,37.791764028207986,-122.41404942905302,37.77148039166102,-122.39370441001812,2022-07-18 20:53:14.922648,
3155,37.71112571604442,-122.44431647097176,37.79216509564553,-122.41138949864262,2022-07-18 20:53:14.958960,
3156,37.754407087760676,-122.39907891775835,37.78274823125033,-122.46651528968076,2022-07-18 20:53:14.748099,
3157,37.7643724758005,-122.45223716692568,37.78675842701638,-122.4598324918134,2022-07-18 20:53:14.465113,
3158,37.77271393199406,-122.4272366198007,37.78576946720244,-122.4174700498661,2022-07-18 20:53:14.296466,
3159,37.758035185763816,-122.43544643087633,37.76634906295271,-122.42351786306149,2022-07-18 20:53:14.692307,
3160,37.77620731226133,-122.50921646978314,37.78870282243423,-122.41278840643886,2022-07-18 20:53:14.119416,
3161,37.782881300070464,-122.4521230472759,37.72096822185815,-122.39197620441783,2022-07-18 20:53:14.562926,
3162,37.736263817759394,-122.37467495221256,37.72841843845109,-122.45556345520343,2022-07-18 20:53:14.034686,
3163,37.793319374643914,-122.41098214285105,37.7581065175793,-122.42919945424156,2022-07-18 20:53:14.287442,
3164,37.79621720187002,-122.43021934760678,37.77876456888526,-122.41787704021253,2022-07-18 20:53:14.109514,
3165,37.761361887521,-122.47982178283469,37.71965890153999,-122.4345934731803,2022-07-18 20:53:14.926402,
3166,37.78159068493547,-122.4294253610239,37.79548632073295,-122.42207417698214,2022-07-18 20:53:14.596419,
3167,37.79164056420899,-122.40830599835104,37.752687144165755,-122.43154847460183,2022-07-18 20:53:14.305845,
3168,37.745895675456815,-122.48236499209065,37.7843410994636,-122.46167381361903,2022-07-18 20:53:14.817563,
3169,37.71488932605712,-122.47783845247551,37.76443050807122,-122.44856387790142,2022-07-18 20:53:14.717487,
3170,37.71437862984373,-122.44015656641739,37.78379548218164,-122.41639715941211,2022-07-18 20:53:14.879638,
3171,37.78287478432208,-122.4179963537934,37.784287528061526,-122.40969922111965,2022-07-18 20:53:14.780127,
3172,37.77543670036333,-122.44605800610202,37.71446745171874,-122.440786495979,2022-07-18 20:53:14.789393,
3173,37.78361048303757,-122.48053735577753,37.74649752058922,-122.48838869732018,2022-07-18 20:53:14.497941,
3174,37.795246465075955,-122.41081080766315,37.77159982576685,-122.39208689116181,2022-07-18 20:53:14.739195,
3175,37.737143334434776,-122.41349789443137,37.76382712584282,-122.42862409904191,2022-07-18 20:53:14.552477,
3176,37.787186357652914,-122.41139046210048,37.74878813850069,-122.43925013315197,2022-07-18 20:53:14.472233,
3177,37.794916685997855,-122.40843796735908,37.8018879210159,-122.42741052127073,2022-07-18 20:53:14.342343,
3178,37.789888656908865,-122.41042681793513,37.78555668396417,-122.41338446183242,2022-07-18 20:53:14.918998,
3179,37.76313873656068,-122.42743190907751,37.77558133283203,-122.4914314552108,2022-07-18 20:53:14.386313,
3180,37.738386996526756,-122.45053303527465,37.761666618387615,-122.47511921683156,2022-07-18 20:53:14.385127,
3181,37.76455169284631,-122.4396409379065,37.750907605592054,-122.41516417245556,2022-07-18 20:53:14.824988,
3182,37.77682796486333,-122.43925300692004,37.784024335938,-122.46662150747532,2022-07-18 20:53:14.234190,
3183,37.78802312161531,-122.4134633269217,37.78389375441062,-122.41465676432513,2022-07-18 20:53:14.508621,
3184,37.765780246055535,-122.44422128551926,37.781122433106944,-122.41813160264387,2022-07-18 20:53:14.157913,
3185,37.75128128148332,-122.41428773596164,37.72771647008252,-122.42816183433938,2022-07-18 20:53:14.250489,
3186,37.74202449724335,-122.5062737671591,37.80276962000614,-122.40744873772175,2022-07-18 20:53:14.507487,
3187,37.743470815734135,-122.5039534359607,37.804527443607405,-122.44682325967898,2022-07-18 20:53:14.827954,
3188,37.71192997106604,-122.40905644561599,37.75917059128383,-122.50008161641033,2022-07-18 20:53:14.532592,
3189,37.80671278184239,-122.42062933298679,37.77288048923788,-122.48369830097901,2022-07-18 20:53:14.124619,
3190,37.77285541970231,-122.42668441255782,37.79777271889802,-122.41426786100787,2022-07-18 20:53:14.752746,
3191,37.77227814315679,-122.44961078036148,37.77659896636268,-122.4385399626139,2022-07-18 20:53:14.106168,
3192,37.791995018974625,-122.41383205515835,37.791985972579724,-122.41750133190598,2022-07-18 20:53:14.088455,
3193,37.78222615704868,-122.41471821429843,37.74279691901165,-122.42049752186288,2022-07-18 20:53:14.331675,
3194,37.77550589988075,-122.42965497022178,37.78800958338748,-122.41870625045617,2022-07-18 20:53:14.989717,
3195,37.75227042883392,-122.41127955553587,37.79270549505551,-122.42254377904388,2022-07-18 20:53:14.684084,
3196,37.77604724542052,-122.46889153099664,37.785480942271064,-122.41454767465738,2022-07-18 20:53:14.116110,
3197,37.749124632576994,-122.42959268828925,37.78427576149066,-122.41647978348234,2022-07-18 20:53:14.274393,
3198,37.73551012731244,-122.38601669327402,37.73013930453145,-122.42095190736238,2022-07-18 20:53:14.528520,
3199,37.71149693001882,-122.42057471903047,37.789019021618586,-122.39145224499981,2022-07-18 20:53:14.102020,
3200,37.78230145347795,-122.40934821244252,37.784071142351664,-122.41551195232923,2022-07-18 20:53:14.717533,
3201,37.77444555573703,-122.43058301096593,37.76532742765812,-122.44892213797212,2022-07-18 20:53:14.977060,
3202,37.78593229665207,-122.40897523482076,37.78180963273384,-122.41553762659387,2022-07-18 20:53:14.081740,
3203,37.758629737047706,-122.4991385493925,37.71486219961609,-122.44069689624543,2022-07-18 20:53:14.850790,
3204,37.77595769440084,-122.49152884470749,37.799374267085305,-122.40824409344671,2022-07-18 20:53:14.238661,
3205,37.788642192852244,-122.4415214853056,37.79589463188553,-122.40873782967188,2022-07-18 20:53:14.569496,
3206,37.793004159686696,-122.4208275456968,37.78505861948927,-122.41380063918534,2022-07-18 20:53:14.543218,
3207,37.79209052776884,-122.40645523902668,37.72058259325211,-122.46744899050617,2022-07-18 20:53:14.858524,
3208,37.78615136476945,-122.41959824014994,37.78350831684779,-122.4119727326913,2022-07-18 20:53:14.776766,
3209,37.80253710802348,-122.42777415080036,37.759866054795154,-122.41392347727367,2022-07-18 20:53:14.644629,
3210,37.7840195286856,-122.41201873650155,37.795152043511685,-122.42152525570808,2022-07-18 20:53:14.857469,
3211,37.80311110129681,-122.4164891260278,37.78490101911126,-122.41300652294476,2022-07-18 20:53:14.198811,
3212,37.798135077751546,-122.4111492685581,37.76440622464436,-122.47589533570957,2022-07-18 20:53:14.936616,
3213,37.717468445769605,-122.40249890158925,37.78940779901112,-122.41926013914309,2022-07-18 20:53:14.484489,
3214,37.79225805346551,-122.40795698234012,37.75722367972804,-122.40745208942225,2022-07-18 20:53:14.076664,
3215,37.74685495490255,-122.4678566057682,37.790625038615296,-122.41305889769916,2022-07-18 20:53:14.534611,
3216,37.8005165421812,-122.42991406373879,37.79576132952033,-122.40872640734214,2022-07-18 20:53:14.959812,
3217,37.76456793863265,-122.42975837782508,37.71783818268657,-122.47741287608734,2022-07-18 20:53:14.181786,
3218,37.76901860635358,-122.43714246173424,37.781607403333155,-122.47461205792759,2022-07-18 20:53:14.917609,
3219,37.79275486267925,-122.40826897734941,37.711355041766744,-122.44327717094734,2022-07-18 20:53:14.132994,
3220,37.77985111313543,-122.41868461409337,37.782984517246184,-122.48610902859583,2022-07-18 20:53:14.853371,
3221,37.76757407996095,-122.42479708467637,37.78473699702566,-122.41484299072421,2022-07-18 20:53:14.179945,
3222,37.76642551298908,-122.41336450778337,37.77813201061103,-122.48247351399745,2022-07-18 20:53:14.166469,
3223,37.77852111640199,-122.41107770783573,37.78418636126499,-122.41860322626492,2022-07-18 20:53:14.982890,
3224,37.77623329130449,-122.42409770251167,37.710022122793994,-122.41504159767685,2022-07-18 20:53:14.865343,
3225,37.79243126846594,-122.43744807088218,37.78557069151503,-122.41833312845051,2022-07-18 20:53:14.025227,
3226,37.7926101109657,-122.42285853988825,37.78325784031518,-122.48814023599022,2022-07-18 20:53:14.581185,
3227,37.782510643761825,-122.41253293149961,37.785309668525635,-122.45993306020246,2022-07-18 20:53:14.300622,
3228,37.79487696972869,-122.40374942454515,37.72281275952478,-122.45886859394032,2022-07-18 20:53:14.515604,
3229,37.79134257895703,-122.41517649658822,37.767851152714776,-122.42055691485287,2022-07-18 20:53:14.741481,
3230,37.76861191951893,-122.42059621792475,37.74079281028838,-122.49858072689045,2022-07-18 20:53:14.052747,
3231,37.76580447471486,-122.4609135532746,37.77907918204241,-122.45649828823294,2022-07-18 20:53:14.459803,
3232,37.78020380339525,-122.41566732913637,37.731203501048824,-122.48546110855668,2022-07-18 20:53:14.325062,
3233,37.78957328443546,-122.41252211528327,37.788449648902755,-122.42074191504595,2022-07-18 20:53:14.909682,
3234,37.760925060467414,-122.43138634157772,37.73770059890507,-122.482704253315,2022-07-18 20:53:14.285933,
3235,37.78921342289135,-122.41057327495756,37.777240306038216,-122.40658415900026,2022-07-18 20:53:14.233857,
3236,37.80176574681105,-122.43410111359142,37.73288214247877,-122.39521187720511,2022-07-18 20:53:14.825557,
3237,37.78786964271514,-122.41091921635812,37.7150746079611,-122.46787188114918,2022-07-18 20:53:14.951853,
3238,37.77976560253765,-122.449116537682,37.753107233369576,-122.42198560051494,2022-07-18 20:53:14.520597,
3239,37.757461299062754,-122.4670738226843,37.7506311006858,-122.42029833611389,2022-07-18 20:53:14.017469,
3240,37.79951567216293,-122.44270898358491,37.75847995512557,-122.38528564239394,2022-07-18 20:53:14.420408,
3241,37.72245269904184,-122.43173981815407,37.78490946535854,-122.41037364247903,2022-07-18 20:53:14.842131,
3242,37.74339671891475,-122.41420805505028,37.77472597448048,-122.42667020367716,2022-07-18 20:53:14.451321,
3243,37.80097812534589,-122.39688107413401,37.75958840137812,-122.42416137011394,2022-07-18 20:53:14.525208,
3244,37.797479937002144,-122.43095542489623,37.75339617377163,-122.48320289344714,2022-07-18 20:53:14.492575,
3245,37.777132583077005,-122.42244884226373,37.73946850758601,-122.43005090683087,2022-07-18 20:53:14.241324,
3246,37.71926555157009,-122.44261332835727,37.80267677424748,-122.40928474864724,2022-07-18 20:53:14.026762,
3247,37.77806386857183,-122.46705484987316,37.766827629025094,-122.42613544150893,2022-07-18 20:53:14.411198,
3248,37.78490875032245,-122.42177755315379,37.763387845990955,-122.47155830755867,2022-07-18 20:53:14.647707,
3249,37.78921970005543,-122.41793614387836,37.71185747947835,-122.41783066769602,2022-07-18 20:53:14.264803,
3250,37.75129342899517,-122.41540629979724,37.79915688642197,-122.4112620505892,2022-07-18 20:53:14.398139,
3251,37.728509535213114,-122.40627836770926,37.75655877062647,-122.41008481860766,2022-07-18 20:53:14.941308,
